,name,platform,year_of_release,genre,publisher,developer,rating
15313,Disney's Tarzan Untamed,GameCube,2001,Platform,Ubisoft,Ubisoft Montreal,E
15314,Disney's Tarzan Untamed,GameCube,2001,Platform,Ubisoft,Ubisoft Montreal,E
15317,Trinity Universe,PlayStation 3,2009,Role-Playing,Nippon Ichi Software,"Gust, Idea Factory",T
15324,Senran Kagura: Estival Versus,PlayStation 4,2015,Action,Marvelous Interactive,Marvelous Inc.,M
15325,Senran Kagura: Estival Versus,PlayStation 4,2015,Action,Marvelous Interactive,Marvelous Inc.,M
15326,Ball Breakers,PlayStation,2000,Action,Take-Two Interactive,Lost Toys,E
15328,Splatterhouse,Xbox 360,2010,Action,Namco Bandai Games,"Namco Bandai Games America, Namco Bandai Games",M
15329,Splatterhouse,Xbox 360,2010,Action,Namco Bandai Games,"Namco Bandai Games America, Namco Bandai Games",M
15330,EyeToy: Groove,PlayStation 2,2003,Misc,Sony Computer Entertainment,SCEE,E
15331,You Don't Know Jack,PlayStation 3,2011,Misc,THQ,"Jellyvision, Iron Galaxy Studios",T
15332,You Don't Know Jack,PlayStation 3,2011,Misc,THQ,"Jellyvision, Iron Galaxy Studios",T
15336,Charlie and the Chocolate Factory,GameCube,2005,Adventure,Global Star,"High Voltage Software, Backbone Entertainment",E
15337,Charlie and the Chocolate Factory,GameCube,2005,Adventure,Global Star,"High Voltage Software, Backbone Entertainment",E
15338,Charlie and the Chocolate Factory,GameCube,2005,Adventure,Global Star,"High Voltage Software, Backbone Entertainment",E
15339,Charlie and the Chocolate Factory,GameCube,2005,Adventure,Global Star,"High Voltage Software, Backbone Entertainment",E
15340,Armored Core: Last Raven,PlayStation 2,2005,Simulation,505 Games,From Software,T
15341,Burnout Legends,DS,2005,Racing,Electronic Arts,Visual Impact,E
15342,Burnout Legends,DS,2005,Racing,Electronic Arts,Visual Impact,E
15348,College Hoops 2K7,PlayStation 3,2007,Sports,Take-Two Interactive,2K Sports,E
15349,College Hoops 2K7,PlayStation 3,2007,Sports,Take-Two Interactive,2K Sports,E
15350,College Hoops 2K7,PlayStation 3,2007,Sports,Take-Two Interactive,2K Sports,E
15354,K-1 World Grand Prix,PlayStation 2,2002,Sports,Konami Digital Entertainment,Konami,T
15357,Juiced,Xbox,2005,Racing,THQ,Juice Games,T
15358,Juiced,Xbox,2005,Racing,THQ,Juice Games,T
15359,Juiced,Xbox,2005,Racing,THQ,Juice Games,T
15360,Naruto Shippuden: Dragon Blade Chronicles,Wii,2009,Action,505 Games,"Eighting, Takara Tomy",E10+
15365,DiRT Showdown,PlayStation 3,2012,Racing,Codemasters,Codemasters,E10+
15366,DiRT Showdown,PlayStation 3,2012,Racing,Codemasters,Codemasters,E10+
15367,DiRT Showdown,PlayStation 3,2012,Racing,Codemasters,Codemasters,E10+
15374,Sonic Riders: Zero Gravity,PlayStation 2,2008,Racing,Sega,Sonic Team,E
15375,UFC: Sudden Impact,PlayStation 2,2004,Fighting,Global Star,Opus,T
15381,Full Auto 2: Battlelines,PlayStation 3,2006,Racing,Sega,Pseudo Interactive,T
15382,Full Auto 2: Battlelines,PlayStation 3,2006,Racing,Sega,Pseudo Interactive,T
15383,College Hoops 2K8,Xbox 360,2007,Sports,Take-Two Interactive,Visual Concepts,E
15384,College Hoops 2K8,Xbox 360,2007,Sports,Take-Two Interactive,Visual Concepts,E
15386,How to Train Your Dragon,PlayStation 3,2010,Action,Activision,Etranges Libellules,E10+
15387,How to Train Your Dragon,PlayStation 3,2010,Action,Activision,Etranges Libellules,E10+
15388,How to Train Your Dragon,PlayStation 3,2010,Action,Activision,Etranges Libellules,E10+
15389,How to Train Your Dragon,PlayStation 3,2010,Action,Activision,Etranges Libellules,E10+
15394,Dynasty Warriors: Gundam 3,Xbox 360,2010,Action,Tecmo Koei,Koei Tecmo Games,T
15395,Dynasty Warriors: Gundam 3,Xbox 360,2010,Action,Tecmo Koei,Koei Tecmo Games,T
15400,NHL 2004,Xbox,2003,Sports,Electronic Arts,EA Black Box,E
15401,NHL 2004,Xbox,2003,Sports,Electronic Arts,EA Black Box,E
15402,NHL 2004,Xbox,2003,Sports,Electronic Arts,EA Black Box,E
15403,NHL 2004,Xbox,2003,Sports,Electronic Arts,EA Black Box,E
15408,Velvet Assassin,Xbox 360,2009,Shooter,DTP Entertainment,"Replay Studios, ML Enterprises",M
15409,Velvet Assassin,Xbox 360,2009,Shooter,DTP Entertainment,"Replay Studios, ML Enterprises",M
15416,NBA Live 16,PlayStation 4,2015,Sports,Electronic Arts,EA Sports,E
15417,NBA Live 16,PlayStation 4,2015,Sports,Electronic Arts,EA Sports,E
15418,WWE SmackDown vs. Raw 2009,DS,2008,Fighting,THQ,TOSE,T
15419,WWE SmackDown vs. Raw 2009,DS,2008,Fighting,THQ,TOSE,T
15420,WWE SmackDown vs. Raw 2009,DS,2008,Fighting,THQ,TOSE,T
15421,WWE SmackDown vs. Raw 2009,DS,2008,Fighting,THQ,TOSE,T
15422,WWE SmackDown vs. Raw 2009,DS,2008,Fighting,THQ,TOSE,T
15423,WWE SmackDown vs. Raw 2009,DS,2008,Fighting,THQ,TOSE,T
15424,Dead or Alive Paradise,PlayStation Portable,2010,Misc,Ubisoft Annecy,"Team Ninja, Tecmo",M
15425,Dark Souls II,PC,2014,Role-Playing,Namco Bandai Games,From Software,T
15426,Dark Souls II,PC,2014,Role-Playing,Namco Bandai Games,From Software,T
15427,Dark Souls II,PC,2014,Role-Playing,Namco Bandai Games,From Software,T
15428,The Suffering: Ties That Bind,PlayStation 2,2005,Action,Midway Games,Surreal Software,M
15429,The Suffering: Ties That Bind,PlayStation 2,2005,Action,Midway Games,Surreal Software,M
15430,The Suffering: Ties That Bind,PlayStation 2,2005,Action,Midway Games,Surreal Software,M
15431,EyeToy: Kinetic,PlayStation 2,2005,Sports,Sony Computer Entertainment,SCEE London Studio,E
15434,Project Spark,Xbox One,2014,Misc,Microsoft Game Studios,Microsoft Game Studios,E10+
15435,Army Men: Sarge's Heroes 2,PlayStation 2,2001,Shooter,Midas Interactive Entertainment,3DO,T
15436,Army Men: Sarge's Heroes 2,PlayStation 2,2001,Shooter,Midas Interactive Entertainment,3DO,T
15437,Army Men: Sarge's Heroes 2,PlayStation 2,2001,Shooter,Midas Interactive Entertainment,3DO,T
15448,Winning Eleven: Pro Evolution Soccer 2007,DS,2006,Sports,Konami Digital Entertainment,KCET,E
15449,Winning Eleven: Pro Evolution Soccer 2007,DS,2006,Sports,Konami Digital Entertainment,KCET,E
15450,Winning Eleven: Pro Evolution Soccer 2007,DS,2006,Sports,Konami Digital Entertainment,KCET,E
15451,Warriors of Might and Magic,PlayStation 2,2001,Adventure,3DO,3DO,T
15455,Ridge Racer,PlayStation Vita,2011,Racing,Namco Bandai Games,"Namco Bandai Games, Cellius",E10+
15456,Ridge Racer,PlayStation Vita,2011,Racing,Namco Bandai Games,"Namco Bandai Games, Cellius",E10+
15459,Major League Baseball 2K9,PlayStation 3,2009,Sports,Spike,2K Sports,E
15460,Major League Baseball 2K9,PlayStation 3,2009,Sports,Spike,2K Sports,E
15470,Smash Court Tennis Pro Tournament,PlayStation 2,2002,Sports,Sony Computer Entertainment,Namco,E
15472,Race Pro,Xbox 360,2009,Racing,Atari,SimBin,E
15476,NBA Inside Drive 2004,Xbox,2003,Sports,Microsoft Game Studios,High Voltage Software,E
15481,Gretzky NHL 2005,PlayStation 2,2004,Sports,Sony Computer Entertainment,Page 44 Studios,E
15482,Dungeon Siege III,PC,2011,Role-Playing,Square Enix,Obsidian Entertainment,T
15483,Dungeon Siege III,PC,2011,Role-Playing,Square Enix,Obsidian Entertainment,T
15484,Dungeon Siege III,PC,2011,Role-Playing,Square Enix,Obsidian Entertainment,T
15485,The Hobbit,GameCube,2003,Platform,Vivendi Games,Inevitable Entertainment,E
15486,The Hobbit,GameCube,2003,Platform,Vivendi Games,Inevitable Entertainment,E
15487,The Hobbit,GameCube,2003,Platform,Vivendi Games,Inevitable Entertainment,E
15492,True Crime: New York City,GameCube,2005,Action,Activision,Exakt,M
15493,True Crime: New York City,GameCube,2005,Action,Activision,Exakt,M
15494,True Crime: New York City,GameCube,2005,Action,Activision,Exakt,M
15495,True Crime: New York City,GameCube,2005,Action,Activision,Exakt,M
15496,Metal Arms: Glitch in the System,Xbox,2003,Shooter,Vivendi Games,Swingin' Ape,T
15497,Metal Arms: Glitch in the System,Xbox,2003,Shooter,Vivendi Games,Swingin' Ape,T
15498,Metal Arms: Glitch in the System,Xbox,2003,Shooter,Vivendi Games,Swingin' Ape,T
15502,The Secret World,PC,2012,Role-Playing,Funcom,Funcom,M
15510,NHL 2K9,Xbox 360,2008,Sports,Take-Two Interactive,Visual Concepts,E10+
15511,NHL 2K9,Xbox 360,2008,Sports,Take-Two Interactive,Visual Concepts,E10+
15512,NHL 2K9,Xbox 360,2008,Sports,Take-Two Interactive,Visual Concepts,E10+
15514,Fight Night Round 2,GameCube,2005,Fighting,Electronic Arts,EA Sports,T
15515,Fight Night Round 2,GameCube,2005,Fighting,Electronic Arts,EA Sports,T
15516,Fight Night Round 2,GameCube,2005,Fighting,Electronic Arts,EA Sports,T
15519,Disney's Atlantis: The Lost Empire,PlayStation,2001,Platform,Sony Computer Entertainment,Eurocom Entertainment Software,E
15529,Stormrise,PlayStation 3,2009,Strategy,Sega,Creative Assembly,M
15530,Stormrise,PlayStation 3,2009,Strategy,Sega,Creative Assembly,M
15531,Stormrise,PlayStation 3,2009,Strategy,Sega,Creative Assembly,M
15532,Psi-Ops: The Mindgate Conspiracy,Xbox,2004,Shooter,Midway Games,Midway,M
15533,Psi-Ops: The Mindgate Conspiracy,Xbox,2004,Shooter,Midway Games,Midway,M
15534,X-Men: The Official Game,Xbox 360,2006,Action,Activision,"Z-Axis, Ltd.",T
15535,X-Men: The Official Game,Xbox 360,2006,Action,Activision,"Z-Axis, Ltd.",T
15536,X-Men: The Official Game,Xbox 360,2006,Action,Activision,"Z-Axis, Ltd.",T
15537,X-Men: The Official Game,Xbox 360,2006,Action,Activision,"Z-Axis, Ltd.",T
15538,X-Men: The Official Game,Xbox 360,2006,Action,Activision,"Z-Axis, Ltd.",T
15539,X-Men: The Official Game,Xbox 360,2006,Action,Activision,"Z-Axis, Ltd.",T
15540,X-Men: The Official Game,Xbox 360,2006,Action,Activision,"Z-Axis, Ltd.",T
15541,SWAT: Global Strike Team,Xbox,2003,Shooter,Vivendi Games,Argonaut Games,M
15542,SWAT: Global Strike Team,Xbox,2003,Shooter,Vivendi Games,Argonaut Games,M
15548,Goblin Commander: Unleash the Horde,PlayStation 2,2003,Strategy,Jaleco,Jaleco Entertainment,T
15549,Goblin Commander: Unleash the Horde,PlayStation 2,2003,Strategy,Jaleco,Jaleco Entertainment,T
15550,Goblin Commander: Unleash the Horde,PlayStation 2,2003,Strategy,Jaleco,Jaleco Entertainment,T
15555,World Destruction League: Thunder Tanks,PlayStation 2,2000,Action,3DO,3DO,T
15556,Tom Clancy's Ghost Recon: Future Soldier,PC,2012,Shooter,Ubisoft,Ubisoft Paris,M
15557,Tom Clancy's Ghost Recon: Future Soldier,PC,2012,Shooter,Ubisoft,Ubisoft Paris,M
15558,Tom Clancy's Ghost Recon: Future Soldier,PC,2012,Shooter,Ubisoft,Ubisoft Paris,M
15562,PlayStation Move Heroes,PlayStation 3,2011,Platform,Sony Computer Entertainment,Nihilistic,E10+
15564,RoadKill,PlayStation 2,2003,Action,Midway Games,Terminal Reality,M
15565,RoadKill,PlayStation 2,2003,Action,Midway Games,Terminal Reality,M
15566,RoadKill,PlayStation 2,2003,Action,Midway Games,Terminal Reality,M
15570,Looney Tunes: Back in Action,GameCube,2003,Platform,Warner Bros. Interactive Entertainment,Warthog,E
15571,Looney Tunes: Back in Action,GameCube,2003,Platform,Warner Bros. Interactive Entertainment,Warthog,E
15573,The Chronicles of Narnia: Prince Caspian,PlayStation 3,2008,Action,Disney Interactive Studios,Traveller's Tales,T
15574,The Chronicles of Narnia: Prince Caspian,PlayStation 3,2008,Action,Disney Interactive Studios,Traveller's Tales,T
15575,The Chronicles of Narnia: Prince Caspian,PlayStation 3,2008,Action,Disney Interactive Studios,Traveller's Tales,T
15583,Top Spin 2,Xbox 360,2006,Sports,Take-Two Interactive,Pam Development,E
15584,Top Spin 2,Xbox 360,2006,Sports,Take-Two Interactive,Pam Development,E
15585,Top Spin 2,Xbox 360,2006,Sports,Take-Two Interactive,Pam Development,E
15586,Hunter: The Reckoning Redeemer,Xbox,2003,Action,Interplay,High Voltage Software,M
15588,Captain America: Super Soldier,Xbox 360,2011,Action,Sega,Next Level Games,T
15589,Captain America: Super Soldier,Xbox 360,2011,Action,Sega,Next Level Games,T
15590,Captain America: Super Soldier,Xbox 360,2011,Action,Sega,Next Level Games,T
15591,Captain America: Super Soldier,Xbox 360,2011,Action,Sega,Next Level Games,T
15594,Danganronpa 2: Goodbye Despair,PlayStation Vita,2014,Misc,Nippon Ichi Software,Spike Chunsoft,M
15595,Thief: Deadly Shadows,Xbox,2004,Action,Eidos Interactive,Ion Storm,M
15596,Thief: Deadly Shadows,Xbox,2004,Action,Eidos Interactive,Ion Storm,M
15598,MotoGP 10/11,PlayStation 3,2011,Racing,Capcom,Monumental Games,E
15600,Batman Begins,Game Boy Advance,2005,Action,Electronic Arts,Vicarious Visions,E10+
15601,Batman Begins,Game Boy Advance,2005,Action,Electronic Arts,Vicarious Visions,E10+
15602,Batman Begins,Game Boy Advance,2005,Action,Electronic Arts,Vicarious Visions,E10+
15603,Mercury Meltdown Revolution,Wii,2007,Action,Ignition Entertainment,Ignition Entertainment,E
15607,Let's TAP,Wii,2008,Misc,Sega,Prope,E
15614,The Lord of the Rings: Aragorn's Quest,PlayStation 3,2010,Action,Warner Bros. Interactive Entertainment,TT Fusion,T
15615,The Lord of the Rings: Aragorn's Quest,PlayStation 3,2010,Action,Warner Bros. Interactive Entertainment,TT Fusion,T
15616,Spawn: Armageddon,Xbox,2003,Action,Electronic Arts,Point of View,M
15617,Spawn: Armageddon,Xbox,2003,Action,Electronic Arts,Point of View,M
15618,Spawn: Armageddon,Xbox,2003,Action,Electronic Arts,Point of View,M
15625,Bee Movie Game,Xbox 360,2007,Action,Activision,Beenox,E
15626,Bee Movie Game,Xbox 360,2007,Action,Activision,Beenox,E
15627,Bee Movie Game,Xbox 360,2007,Action,Activision,Beenox,E
15628,Bee Movie Game,Xbox 360,2007,Action,Activision,Beenox,E
15635,Conception II: Children of the Seven Stars,PlayStation Vita,2013,Role-Playing,Screenlife,Spike,M
15636,Conception II: Children of the Seven Stars,PlayStation Vita,2013,Role-Playing,Screenlife,Spike,M
15637,Deus Ex: Mankind Divided,Xbox One,2016,Role-Playing,Square Enix,Eidos Montreal,M
15638,Deus Ex: Mankind Divided,Xbox One,2016,Role-Playing,Square Enix,Eidos Montreal,M
15639,Deus Ex: Mankind Divided,Xbox One,2016,Role-Playing,Square Enix,Eidos Montreal,M
15641,Professor Heinz Wolff's Gravity,Wii,2008,Puzzle,Deep Silver,Deep Silver,E
15642,Professor Heinz Wolff's Gravity,Wii,2008,Puzzle,Deep Silver,Deep Silver,E
15646,FaceBreaker,PlayStation 3,2008,Fighting,Electronic Arts,EA Canada,T
15647,FaceBreaker,PlayStation 3,2008,Fighting,Electronic Arts,EA Canada,T
15648,Star Wars: Battlefront II,PC,2005,Shooter,LucasArts,Pandemic Studios,T
15649,Star Wars: Battlefront II,PC,2005,Shooter,LucasArts,Pandemic Studios,T
15653,Gallop Racer 2001,PlayStation 2,2001,Sports,Tecmo Koei,Tecmo,E
15654,Hellboy: The Science of Evil,PlayStation 3,2008,Action,Konami Digital Entertainment,Krome Studios,T
15655,Hellboy: The Science of Evil,PlayStation 3,2008,Action,Konami Digital Entertainment,Krome Studios,T
15656,Hellboy: The Science of Evil,PlayStation 3,2008,Action,Konami Digital Entertainment,Krome Studios,T
15658,MotoGP 09/10,Xbox 360,2010,Racing,Capcom,Monumental Games,E
15659,MotoGP 09/10,Xbox 360,2010,Racing,Capcom,Monumental Games,E
15662,Catwoman,PlayStation 2,2004,Action,Electronic Arts,Argonaut Games,T
15663,Catwoman,PlayStation 2,2004,Action,Electronic Arts,Argonaut Games,T
15664,Catwoman,PlayStation 2,2004,Action,Electronic Arts,Argonaut Games,T
15665,Catwoman,PlayStation 2,2004,Action,Electronic Arts,Argonaut Games,T
15669,Monsters vs. Aliens,Xbox 360,2009,Action,Activision,Beenox,E10+
15670,Monsters vs. Aliens,Xbox 360,2009,Action,Activision,Beenox,E10+
15671,Monsters vs. Aliens,Xbox 360,2009,Action,Activision,Beenox,E10+
15672,Monsters vs. Aliens,Xbox 360,2009,Action,Activision,Beenox,E10+
15673,Monsters vs. Aliens,Xbox 360,2009,Action,Activision,Beenox,E10+
15674,Beat Down: Fists of Vengeance,PlayStation 2,2005,Action,Capcom,Cavia Inc.,M
15675,World Destruction League: Thunder Tanks,PlayStation,2000,Action,3DO,3DO,T
15676,Terminator 3: The Redemption,PlayStation 2,2004,Shooter,Atari,Paradigm Entertainment,T
15677,Terminator 3: The Redemption,PlayStation 2,2004,Shooter,Atari,Paradigm Entertainment,T
15678,Terminator 3: The Redemption,PlayStation 2,2004,Shooter,Atari,Paradigm Entertainment,T
15681,Anarchy Reigns,Xbox 360,2012,Action,Sega,PlatinumGames,M
15682,Anarchy Reigns,Xbox 360,2012,Action,Sega,PlatinumGames,M
15683,SSX On Tour,GameCube,2005,Sports,Electronic Arts,EA Canada,E
15684,SSX On Tour,GameCube,2005,Sports,Electronic Arts,EA Canada,E
15685,SSX On Tour,GameCube,2005,Sports,Electronic Arts,EA Canada,E
15686,SSX On Tour,GameCube,2005,Sports,Electronic Arts,EA Canada,E
15687,Bladestorm: Nightmare,PlayStation 4,2015,Action,Tecmo Koei,Omega Force,T
15688,Fairytale Fights,Xbox 360,2009,Action,Playlogic Game Factory,"Playlogic, The Game Factory",M
15689,Fairytale Fights,Xbox 360,2009,Action,Playlogic Game Factory,"Playlogic, The Game Factory",M
15690,LEGO Marvel Super Heroes,PC,2013,Action,Warner Bros. Interactive Entertainment,TT Games,E10+
15691,LEGO Marvel Super Heroes,PC,2013,Action,Warner Bros. Interactive Entertainment,TT Games,E10+
15692,LEGO Marvel Super Heroes,PC,2013,Action,Warner Bros. Interactive Entertainment,TT Games,E10+
15693,LEGO Marvel Super Heroes,PC,2013,Action,Warner Bros. Interactive Entertainment,TT Games,E10+
15694,LEGO Marvel Super Heroes,PC,2013,Action,Warner Bros. Interactive Entertainment,TT Games,E10+
15697,James Bond 007: Everything or Nothing,Game Boy Advance,2003,Shooter,Electronic Arts,Griptonite Games,T
15698,James Bond 007: Everything or Nothing,Game Boy Advance,2003,Shooter,Electronic Arts,Griptonite Games,T
15699,James Bond 007: Everything or Nothing,Game Boy Advance,2003,Shooter,Electronic Arts,Griptonite Games,T
15700,James Bond 007: Everything or Nothing,Game Boy Advance,2003,Shooter,Electronic Arts,Griptonite Games,T
15705,Gunvalkyrie,Xbox,2002,Shooter,Infogrames,Smilebit,T
15710,State of Emergency,Xbox,2003,Action,Take-Two Interactive,VIS Entertainment,M
15711,State of Emergency,Xbox,2003,Action,Take-Two Interactive,VIS Entertainment,M
15714,Disney Golf,PlayStation 2,2002,Sports,Electronic Arts,T&E Soft,E
15716,Fuzion Frenzy 2,Xbox 360,2007,Misc,Microsoft Game Studios,Hudson Soft,E10+
15717,Demon Gaze,PlayStation Vita,2013,Role-Playing,Nippon Ichi Software,Experience Inc.,T
15723,Mega Man Network Transmission,GameCube,2003,Platform,Capcom,Arika,E
15726,Fairytale Fights,PlayStation 3,2009,Action,Playlogic Game Factory,"Playlogic, The Game Factory",M
15727,Fairytale Fights,PlayStation 3,2009,Action,Playlogic Game Factory,"Playlogic, The Game Factory",M
15731,RC Revenge Pro,PlayStation 2,2000,Racing,Acclaim Entertainment,Acclaim,E
15732,G-Force,Xbox 360,2009,Action,Disney Interactive Studios,Eurocom Entertainment Software,E10+
15733,G-Force,Xbox 360,2009,Action,Disney Interactive Studios,Eurocom Entertainment Software,E10+
15738,Backyard Wrestling: Don't Try This at Home,Xbox,2003,Fighting,Eidos Interactive,Paradox Development,M
15739,Backyard Wrestling: Don't Try This at Home,Xbox,2003,Fighting,Eidos Interactive,Paradox Development,M
15740,Gauntlet: Dark Legacy,Xbox,2002,Action,Midway Games,Midway,T
15741,Gauntlet: Dark Legacy,Xbox,2002,Action,Midway Games,Midway,T
15742,Gauntlet: Dark Legacy,Xbox,2002,Action,Midway Games,Midway,T
15744,Time and Eternity,PlayStation 3,2012,Role-Playing,Nippon Ichi Software,"Image Epoch, Imageepoch",T
15745,Lost Kingdoms,GameCube,2002,Role-Playing,Activision,From Software,T
15747,Pursuit Force: Extreme Justice,PlayStation Portable,2007,Action,Sony Computer Entertainment,Bigbig Studios,T
15750,The Cursed Crusade,PlayStation 3,2011,Action,DTP Entertainment,Kylotonn,M
15751,The Cursed Crusade,PlayStation 3,2011,Action,DTP Entertainment,Kylotonn,M
15752,The Cursed Crusade,PlayStation 3,2011,Action,DTP Entertainment,Kylotonn,M
15753,Ridge Racer Unbounded,PlayStation 3,2012,Racing,Namco Bandai Games,Bugbear,T
15754,Ridge Racer Unbounded,PlayStation 3,2012,Racing,Namco Bandai Games,Bugbear,T
15755,Ridge Racer Unbounded,PlayStation 3,2012,Racing,Namco Bandai Games,Bugbear,T
15756,Wolfenstein 3D,Game Boy Advance,2002,Shooter,BAM! Entertainment,Stalker Entertainment,M
15757,Wolfenstein 3D,Game Boy Advance,2002,Shooter,BAM! Entertainment,Stalker Entertainment,M
15759,NHL 07,PlayStation Portable,2006,Sports,Electronic Arts,EA Sports,E10+
15760,NHL 07,PlayStation Portable,2006,Sports,Electronic Arts,EA Sports,E10+
15761,NHL 07,PlayStation Portable,2006,Sports,Electronic Arts,EA Sports,E10+
15762,NHL 07,PlayStation Portable,2006,Sports,Electronic Arts,EA Sports,E10+
15763,NHL 07,PlayStation Portable,2006,Sports,Electronic Arts,EA Sports,E10+
15765,Dementium: The Ward,DS,2007,Shooter,SouthPeak Games,Renegade Kid,M
15773,NASCAR '14,Xbox 360,2014,Racing,Deep Silver,Deep Silver,E
15776,Green Lantern: Rise of the Manhunters,PlayStation 3,2011,Action,Warner Bros. Interactive Entertainment,Double Helix Games,T
15777,Green Lantern: Rise of the Manhunters,PlayStation 3,2011,Action,Warner Bros. Interactive Entertainment,Double Helix Games,T
15779,25 to Life,Xbox,2006,Shooter,Eidos Interactive,"Ritual Entertainment, Avalanche Software",M
15780,25 to Life,Xbox,2006,Shooter,Eidos Interactive,"Ritual Entertainment, Avalanche Software",M
15781,25 to Life,Xbox,2006,Shooter,Eidos Interactive,"Ritual Entertainment, Avalanche Software",M
15783,Naval Assault: The Killing Tide,Xbox 360,2010,Simulation,505 Games,Artech Studios,T
15788,MLB 11: The Show,PlayStation Portable,2011,Sports,Sony Computer Entertainment,SCEA San Diego Studios,E
15789,MLB 11: The Show,PlayStation Portable,2011,Sports,Sony Computer Entertainment,SCEA San Diego Studios,E
15790,Bomberman Land,Wii,2007,Misc,Rising Star Games,Racjin,E
15792,Midway Arcade Treasures,GameCube,2003,Misc,Midway Games,Midway,T
15793,Midway Arcade Treasures,GameCube,2003,Misc,Midway Games,Midway,T
15794,Midway Arcade Treasures,GameCube,2003,Misc,Midway Games,Midway,T
15795,Leisure Suit Larry: Magna Cum Laude,Xbox,2004,Adventure,Vivendi Games,High Voltage Software,M
15796,Leisure Suit Larry: Magna Cum Laude,Xbox,2004,Adventure,Vivendi Games,High Voltage Software,M
15797,Leisure Suit Larry: Magna Cum Laude,Xbox,2004,Adventure,Vivendi Games,High Voltage Software,M
15806,One Piece: Pirate Warriors 3,PlayStation Vita,2015,Action,Namco Bandai Games,Omega Force,T
15813,Cubivore: Survival of the Fittest,GameCube,2002,Adventure,Nintendo,Nintendo,E
15814,7th Dragon III Code: VFD,3DS,2015,Role-Playing,Sega,Sega,T
15815,FlatOut,Xbox,2004,Racing,Empire Interactive,Bugbear,T
15816,FlatOut,Xbox,2004,Racing,Empire Interactive,Bugbear,T
15817,FlatOut,Xbox,2004,Racing,Empire Interactive,Bugbear,T
15824,Blood Bowl,Xbox 360,2009,Sports,Focus Home Interactive,Cyanide,T
15825,Blood Bowl,Xbox 360,2009,Sports,Focus Home Interactive,Cyanide,T
15826,Blood Bowl,Xbox 360,2009,Sports,Focus Home Interactive,Cyanide,T
15827,Taz Wanted,PlayStation 2,2002,Platform,Atari,Blitz Games,E
15828,Taz Wanted,PlayStation 2,2002,Platform,Atari,Blitz Games,E
15830,Sid Meier's Civilization IV,PC,2005,Strategy,Take-Two Interactive,Firaxis Games,E10+
15831,Zoo Keeper,DS,2004,Puzzle,Ignition Entertainment,"Buddiez, Inc.",E
15835,Pursuit Force,PlayStation Portable,2005,Racing,Sony Computer Entertainment,Bigbig Studios,T
15837,Star Wars: Super Bombad Racing,PlayStation 2,2001,Racing,LucasArts,Lucas Learning,E
15841,Driver: San Francisco,Wii,2011,Racing,Ubisoft,Ubisoft Reflections,T
15842,Driver: San Francisco,Wii,2011,Racing,Ubisoft,Ubisoft Reflections,T
15843,Driver: San Francisco,Wii,2011,Racing,Ubisoft,Ubisoft Reflections,T
15844,Driver: San Francisco,Wii,2011,Racing,Ubisoft,Ubisoft Reflections,T
15845,Alien Resurrection,PlayStation,2000,Shooter,Fox Interactive,Argonaut Games,M
15846,World Tour Soccer 2005,PlayStation 2,2004,Sports,Sony Computer Entertainment,SCEE London Studio,E
15848,ESPN College Hoops,PlayStation 2,2003,Sports,Sega,Visual Concepts,E
15849,ESPN College Hoops,PlayStation 2,2003,Sports,Sega,Visual Concepts,E
15854,Leisure Suit Larry: Box Office Bust,Xbox 360,2009,Adventure,Codemasters,Team 17,M
15855,Leisure Suit Larry: Box Office Bust,Xbox 360,2009,Adventure,Codemasters,Team 17,M
15857,Robotech: Battlecry,GameCube,2002,Shooter,TDK Mediactive,Vicious Cycle,T
15858,Robotech: Battlecry,GameCube,2002,Shooter,TDK Mediactive,Vicious Cycle,T
15859,Robotech: Battlecry,GameCube,2002,Shooter,TDK Mediactive,Vicious Cycle,T
15862,Clash of the Titans,Xbox 360,2010,Action,Namco Bandai Games,Game Republic,T
15863,Clash of the Titans,Xbox 360,2010,Action,Namco Bandai Games,Game Republic,T
15868,Kya: Dark Lineage,PlayStation 2,2003,Adventure,Atari,Eden Studios,T
15869,Mirror's Edge Catalyst,Xbox One,2016,Platform,Electronic Arts,EA DICE,T
15870,Mirror's Edge Catalyst,Xbox One,2016,Platform,Electronic Arts,EA DICE,T
15871,Mirror's Edge Catalyst,Xbox One,2016,Platform,Electronic Arts,EA DICE,T
15876,F1 2011,3DS,2011,Racing,Codemasters,Codemasters,E
15877,F1 2011,3DS,2011,Racing,Codemasters,Codemasters,E
15878,F1 2011,3DS,2011,Racing,Codemasters,Codemasters,E
15879,F1 2011,3DS,2011,Racing,Codemasters,Codemasters,E
15880,F1 2011,3DS,2011,Racing,Codemasters,Codemasters,E
15882,Guilty Gear Judgment,PlayStation Portable,2006,Fighting,Majesco Entertainment,Arc System Works,T
15888,Doctor Lautrec and the Forgotten Knights,3DS,2011,Adventure,Konami Digital Entertainment,WinkySoft,E10+
15900,Castlevania Judgment,Wii,2008,Fighting,Konami Digital Entertainment,Eighting,T
15905,Apache: Air Assault,Xbox 360,2010,Simulation,Activision,Gaijin Entertainment,T
15906,Apache: Air Assault,Xbox 360,2010,Simulation,Activision,Gaijin Entertainment,T
15907,Apache: Air Assault,Xbox 360,2010,Simulation,Activision,Gaijin Entertainment,T
15908,Aliens: Infestation,DS,2011,Action,Sega,"Gearbox Software, WayForward",T
